id,casrn,tri_chemical_id,srs_id,casrn,source_chemical_name,tri_chemical_name,Other common names,NJ Right to Know FactSheet (URL),Carcinogens,Carcinogenicity source,Developmental or Reproductive Toxicants,Developmental / Reproductive Toxicity sources,Mutagens,Mutagen source,Neurotoxicants,Neuro source,Endocrine Disruptors,Endocrine Source,Asthmagens,Asthmagen Source
9ab8c049-2afe-49f5-9900-e3cde830b9a7,78-84-2,78842,7369,78-84-2,Isobutyraldehyde,Isobutyraldehyde,,,,,,,,,,,,,,
9ab8bc72-4e70-49b4-8016-8c93bf8093bc,78-87-5,78875,7393,78-87-5,"1,2-Dichloropropane","1,2-Dichloropropane",,,Yes ,"S14,S11, S19,  S18",Yes,S4,,,,,,,Yes,S8
9ab8bc7a-7964-44b4-822d-17bf9fb174db,78-88-6,78886,7401,78-88-6,"2,3-Dichloropropene","2,3-Dichloropropene",,,,,,,,,,,,,,
9ab8b80d-8b91-4273-8e25-8612a28daa82,78-92-2,78922,7435,78-92-2,sec-Butyl alcohol (2-Butanol),sec-Butyl alcohol,,,,,,,,,,,,,,
9ab8c452-b84c-45c0-8eda-a73d794a7b4a,7803-51-2,7803512,156588,7803-51-2,Phosphine,Phosphine,,,,,,,,,Yes,S7,,,Yes,S8
9ab8d122-1546-40f7-bdcc-12ad42aa9caf,78560-44-8,78560448,,78560-44-8,"Silane, trichloro(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl)-",,,,,,,,,,,,,,,
9ab8c760-53d3-477d-83dd-aa3ced5126d0,79-00-5,79005,7518,79-00-5,"1,1,2-Trichloroethane","1,1,2-Trichloroethane",,,,,,,,,,,,,Yes,S8
9ab8c768-652c-4c9b-bad2-50b82c8aec83,79-01-6,79016,7526,79-01-6,Trichloroethylene,Trichloroethylene,,,Yes,"S4, S14,S11, S16, S19, S18",Yes,S4,,,Yes ,S7,Yes,S3,Yes,S8
9ab8b5cb-19b5-42ef-83c3-36655f469fca,79-06-1,79061,7575,79-06-1,Acrylamide,Acrylamide,,,Yes,"S4, S14,S11 S16, S18, S19",Yes,"S4, S14",Yes ,"S14,S11",Yes ,S7,,,Yes,S8
9ab8b5d3-2534-4dbb-a3fd-b0fc3069054a,79-10-7,79107,7617,79-10-7,Acrylic acid,Acrylic acid,,,,,,,,,,,,,Yes,S8
9ab8b93a-9061-4985-9b64-3cd93fc8f874,79-11-8,79118,7625,79-11-8,Chloroacetic acid,Chloroacetic acid,,,,,,,,,,,,,,
9ab8c6a5-4db2-4a75-bc5d-4baf98c31b3b,79-19-6,79196,7666,79-19-6,Thiosemicarbazide,Thiosemicarbazide,,,,,,,,,,,,,,
9ab8c3d8-dffe-433d-a4c2-3d0b8bdd953e,79-21-0,79210,7682,79-21-0,Peracetic acid,Peracetic acid,,,,,,,,,,,,,Yes,S8
9ab8c14e-5b76-417a-92c8-f5f04e110fb2,79-22-1,79221,7690,79-22-1,Methyl chlorocarbonate,Methyl chlorocarbonate,,,,,,,,,,,,,,
9ab8c61a-987d-4551-b227-40e9ed972492,79-34-5,79345,7773,79-34-5,"1,1,2,2-Tetrachloroethane","1,1,2,2-Tetrachloroethane",,,Yes ,"S14, S18",,,,,Yes ,S7,,,,
9ab8bd86-4911-458f-9df4-1f9c09775923,79-44-7,79447,7864,79-44-7,Dimethylcarbamoyl chloride,Dimethylcarbamoyl chloride,,,Yes,"S4, S14,S11, S16, S18, S19",,,,,,,,,,
9ab8c2cc-a360-45bc-be7f-be9026a57b91,79-46-9,79469,7872,79-46-9,2-Nitropropane,2-Nitropropane,,,Yes ,"S14, S16, S18",,,,,Yes ,S7,,,Yes,S8
9ab8c60a-6919-4061-bb9b-5d55db3a4372,79-94-7,79947,8045,79-94-7,Tetrabromobisphenol A,Tetrabromobisphenol A,,,Yes,"S4, S14, S19",Yes ,S14 ,,,,,Yes,"S3,S11",,
9ab8c071-dd85-4000-8daa-9231c8c864cd,80-05-7,80057,8110,80-05-7,"4,4'-Isopropylidenediphenol","4,4'-Isopropylidenediphenol",,,Yes ,S14 ,Yes,"S4, S11, S14",Yes ,S14 ,,,Yes,"S3, S9, S14,S11",,
9ab8ba71-845f-4d92-a534-2d089d03dc4e,80-15-9,80159,8185,80-15-9,Cumene hydroperoxide,Cumene hydroperoxide,,,,,,,,,,,,,,
9ab8c1b0-2c72-47ef-b4f0-f6aba2c0c2ed,80-62-6,80626,8458,80-62-6,Methyl methacrylate,Methyl methacrylate,,,,,,,,,Yes ,S7,Yes,S3,Yes,S8
9ab8c6fe-e6f4-4a0d-b33a-51ccacac39de,8001-35-2,8001352,156919,8001-35-2,Toxaphene,Toxaphene,,,Yes,"S4, S16, S18",,,,,Yes ,S7 ,Yes,S3,,
9ab8ba30-4545-4fb5-a7f7-1271f0014b66,8001-58-9,8001589,156950,8001-58-9,Creosote,Creosote,,,Yes ,"S14, S18, S19",Yes,"S11, S14",Yes ,S14 ,,,,,Yes,S8
9ab8cf4a-f300-4334-b326-9d33f7d9f335,80010-37-3,80010373,,80010-37-3,"Poly(difluoromethylene), α-fluoro-ω-[2-sulphoethyl)-",,,,,,,,,,,,,,,
9ab8c55f-485a-43fa-898a-91b628594b9c,81-07-2,81072,,81-07-2,"Saccharin (only persons who manufacture are subject, no supplier notification)",,,,,,,,,,,,,,Yes,S8
9ab8b654-f08e-4f14-aff2-27f5b06c4e04,81-49-2,81492,,81-49-2,"1-Amino-2,4-dibromoanthraquinone",,,,Yes,"S4, S16, S18",,,,,,,,,,
9ab8b87e-bb9f-418c-b952-8a2ce8763dd7,81-88-9,81889,9027,81-88-9,C.I. Food Red 15 (Rhodamine B),C.I. Food Red 15,,,Yes,S4,,,,,,,,,,
9ab8bcab-5ddd-4151-94cb-3420c3591dbf,0812-04-04,812044,,812-04-04,"1,1-Dichloro-1,2,2-trifluoroethane (HCFC-123b)",,,,,,,,,,,,,,,
9ab8b65d-1876-40af-a9a1-a6defc182e59,82-28-0,82280,,82-28-0,1-Amino-2-methylanthraquinone,,,,Yes,"S4, S16, S18",,,,,,,,,,
9ab8c546-6c69-4f4f-a570-4aa4f7d9517e,82-68-8,82688,9373,82-68-8,Quintozene (Pentachloronitrobenzene),Quintozene,,,,,,,,,,,Yes,S3,Yes,S8
9ab8c8fa-aabe-468c-b281-ddf36be1e9a8,822-06-0,822060,,822-06-0,"Hexamethylene-1,6-diisocyanate",,,,,,,,,,,,,,Yes,S8
9ab8b740-7f9b-4e05-b79c-cc6cc9e812fe,82657-04-03,82657043,594945,82657-04-03,Bifenthrin,Bifenthrin,,,,,,,,,,,,,,
9ab8d11a-041e-400f-b44d-18c8496ccde5,83048-65-1,83048651,,83048-65-1,"Silane, (3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl)trimethoxy-",,,,,,,,,,,,,,,
9ab8b634-b495-4f93-bb90-e7d475ed1048,0834-12-8,834128,,834-12-8,Ametryn,,,,,,,,,,,,Yes,S3,,
9ab8bb6d-903f-4084-9ab0-956a42aa02a0,84-74-2,84742,10025,84-74-2,Dibutyl phthalate,Dibutyl phthalate,,,Yes ,S14 ,Yes,"S4, S11, S14",,,Yes ,S7,Yes,"S9, S3, S14,S11",,
9ab8b897-30a2-4e19-ae32-50b9cb2a0f73,0842-07-09,842079,,842-07-09,C.I. Solvent Yellow 14,,,,Yes,S4,,,,,,,,,,
9ab8ca63-b43f-4288-b531-8b4ef7cd83e1,84852-15-3,84852153,,84852-15-3,"4-Nonylphenol, branched (Branched p-nonylphenol)",,,,,,,,,,,,Yes,"S3, S14,S11",,
9ab8c3f1-26fb-41bc-891b-5876049c0d17,85-01-8,85018,10199,85-01-8,Phenanthrene,Phenanthrene,,,,,,,,,,,Yes,S3,,
9ab8c462-fd01-4676-a821-b437fd987715,85-44-9,85449,10355,85-44-9,Phthalic anhydride,Phthalic anhydride,,,,,,,,,,,,,Yes,"S8, S17 "
9ab8c2ed-287f-47bc-917f-56885fb53f0e,86-30-6,86306,10702,86-30-6,N-Nitrosodiphenylamine,N-Nitrosodiphenylamine,,,Yes,S4,,,,,,,,,,
9ab8cc9e-acac-4665-98a2-4ba3afeac15b,865-86-1,865861,,865-86-1,"1-Dodecanol, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-heneicosafluoro-",,,,,,,,,,,,,,,
9ab8c844-76b3-4b2d-b26a-fcbff0b3058f,87-62-7,87627,11296,87-62-7,"2,6-Xylidine","2,6-Xylidine",,,Yes,S18,,,,,,,,,,
9ab8bfa6-f764-4890-92ff-965f0659a946,87-68-3,87683,11346,87-68-3,"Hexachloro-1,3-butadiene (Hexachlorobutadiene)","Hexachloro-1,3-butadiene",,,Yes,S4,,,,,,,,,,
9ab8c3c8-76bb-47d8-aab8-d8fdd898c2c8,87-86-5,87865,11437,87-86-5,Pentachlorophenol,Pentachlorophenol,,,Yes,"S4, S14, S16, S19, S18",Yes,S14,,,Yes ,S7 ,Yes,S3,Yes,S8
9ab8c1d0-89d6-45be-9529-3ca2fe06f473,872-50-4,872504,72744,872-50-4,N-Methyl-2-pyrrolidone,N-Methyl-2-pyrrolidone,,,,,Yes,"S4, S11, S14",,,,,Yes,S3,Yes,S8
9ab8c780-b9c8-44ea-a0a0-31a08d011eb4,88-06-2,88062,11536,88-06-2,"2,4,6-Trichlorophenol","2,4,6-Trichlorophenol",,,Yes,"S16, S18",,,,,,,Yes,S3,,
9ab8c336-8b4f-4bfd-88e2-e83e4b265e24,88-72-2,88722,,88-72-2,o-Nitrotoluene,,,,Yes,"S4, S14, S16, S18, S19",,,Yes ,S14,,,,,,
9ab8c2bc-7120-4551-976a-a833693a82e4,88-75-5,88755,12005,88-75-5,2-Nitrophenol (o-Nitrophenol),2-Nitrophenol,,,,,,,,,,,,,,
9ab8bdd7-c915-4aac-af49-92debc6149f0,88-85-7,88857,12047,88-85-7,Dinitrobutyl phenol (Dinoseb),Dinitrobutyl phenol,,,,,Yes,"S4, S11, S14",,,Yes ,S7,Yes,S3,,
9ab8c473-512e-456e-914e-9c2a5400b88f,88-89-1,88891,12070,88-89-1,Picric acid,Picric acid,,,,,,,,,,,,,Yes,S8
9ab8c222-03da-43a5-9a25-f73babed3ade,88671-89-0,88671890,600957,88671-89-0,Myclobutanil,Myclobutanil,,,,,Yes,S4,,,,,Yes,S3,,
9ab8b68d-bad3-46de-adbd-e802d03dfd54,90-04-0,90040,12815,90-04-0,o-Anisidine,o-Anisidine,,,Yes,"S4, S14, S16, S18, S19",,,,,,,,,,
9ab8c43a-66af-4f50-8a85-7c1873fe16ba,90-43-7,90437,13003,90-43-7,2-Phenylphenol,2-Phenylphenol,,,Yes ,S14 ,,,,,,,Yes,S3,Yes,S8
9ab8c1f1-253a-4088-b85c-1f894e349ede,90-94-8,90948,,90-94-8,Michler’s ketone,,,,Yes,"S4, S14,S11, S16, S18",,,,,,,,,,
9ab8c1d8-a549-4905-ad45-b32c96843f99,9006-42-2,9006422,,9006-42-2,Metiram,,,,Yes,S4,Yes,S4,,,,,Yes,S3,,
9ab8ca83-bf09-4bcc-852c-a1bd9021a5d3,9016-45-9,9016459,,9016-45-9,"Poly(oxy-1,2-ethanediyl), a-(nonylphenyl)-w-hydroxy-; (Polyethylene glycol nonylphenyl ether)",,,,,,,,,,,,Yes,"S3, S14",,
9ab8c93b-bc78-40fc-9ff1-53419873c7d0,9016-87-9,9016879,,9016-87-9,Polymeric diphenylmethane diisocyanate,,,,,,,,,,,,,,Yes,S8
9ab8bca2-fd8a-4550-987a-4e4b41513c5f,90454-18-5,90454185,,90454-18-5,"Dichloro-1,1,2-trifluoroethane",,,,,,,,,,,,,,,
9ab8ca6b-bed8-447d-af18-6446f76c2565,90481-04-02,90481042,,90481-04-02,"Nonylphenol, branched",,,,,,,,,,,,,,,
9ab8b922-307a-4c32-88d0-8d338358a75c,90982-32-4,90982324,602326,90982-32-4,Chlorimuron-ethyl,Chlorimuron-ethyl,,,,,,,,,,,,,,
9ab8c6de-1e55-4146-aaac-b6c7c1cee3be,91-08-7,91087,13243,91-08-7,"Toluene-2,6-diisocyanate","Toluene-2,6-diisocyanate",,,Yes,S18,,,,,,,,,,
9ab8c23a-3c22-4a37-8f44-131dded02ec2,91-20-3,91203,13326,91-20-3,Naphthalene,Naphthalene,,,Yes,"S4, S16, S18",,,,,,,Yes,S3,Yes,S8
9ab8c536-38e6-48af-8be8-d81a33568132,91-22-5,91225,13342,91-22-5,Quinoline,Quinoline,,,Yes ,"S14, S11, S18",,,,,,,Yes,S3,,
9ab8c283-b072-4c7a-b067-ffda585ff39e,91-23-6,91236,,91-23-6,o-Nitroanisole,,,,Yes,"S4,S11, S16, S18, S19",,,,,,,,,,
9ab8c24a-b787-465a-ae17-3fb3b8fecba0,91-59-8,91598,,91-59-8,2-Naphthylamine,,,,Yes,"S14,S11, S15, S16, S19, S18",,,,,,,,,,
9ab8c8e2-62e0-404d-8b38-f0f255fecebc,91-93-0,91930,,91-93-0,"3,3'-Dimethoxybenzidine-4,4'-diisocyanate",,,,,,,,,,,,,,,
9ab8bba6-ac1a-4e8f-bdad-651738a2d611,91-94-1,91941,13755,91-94-1,"3,3'-Dichlorobenzidine","3,3'-Dichlorobenzidine",,,Yes,"S4, S14,S11, S16, S18",,,,,,,,,Yes,S8
9ab8c8ea-8003-4814-9446-23b14ba876f9,91-97-4,91974,,91-97-4,"3,3'-Dimethyl-4,4'-diphenylene diisocyanate",,,,,,,,,,,,,,,
9ab8b748-9412-4bde-9e43-3625a9b04c0e,92-52-4,92524,14183,92-52-4,Biphenyl,Biphenyl,,,Yes ,S14 ,,,,,,,Yes,S3,,
9ab8b64c-e0eb-43ba-8b4c-582d6960ebb8,92-67-1,92671,14308,92-67-1,4-Aminobiphenyl,4-Aminobiphenyl,,,Yes,"S4, S14, S18, S19",,,,,,,,,,
9ab8b707-e774-4f9f-bec7-f11f9386aa50,92-87-5,92875,14498,92-87-5,Benzidine,Benzidine,,,Yes,"S4, S15, S14, S11, S18, S19",,,,,,,,,Yes,S8
9ab8c293-e6bd-4f69-a094-1e31e2e232f9,92-93-3,92933,,92-93-3,4-Nitrobiphenyl ,,,,Yes,"S14, S11, S15, S18",,,,,,,,,,
9ab8c2d4-bbd4-47b1-bf2b-e21b2621f2e4,924-16-3,924163,73700,924-16-3,N-Nitrosodi-n-butylamine,N-Nitrosodi-n-butylamine,,,Yes,"S4, S16, S18",,,,,,,,,,
9ab8c1b8-3f99-4a8c-818b-ced871dfac73,924-42-5,924425,73718,924-42-5,N-Methylolacrylamide,N-Methylolacrylamide,,,Yes,"S4, S14,S11",,,Yes ,"S14,S11",,,,,,
9ab8c176-e6e5-488a-9780-986a80aee8dd,93-15-2,93152,,93-15-2,Methyleugenol,,,,Yes,"S4, S14, S16, S18, S19",,,,,,,,,,
9ab8c0d4-d717-42c4-a492-5c383621b480,93-65-2,93652,15008,93-65-2,Mecoprop,Mecoprop,,,Yes,S18,,,,,,,Yes,S3,,
9ab8be49-be55-41f3-84bd-f887ba3c0c30,94-11-1,94111,,94-11-1,"2,4-D isopropyl ester",,,,Yes,S18,,,,,,,,,,
9ab8b728-4587-4108-a76b-a25ec5ea5bd1,94-36-0,94360,15420,94-36-0,Benzoyl peroxide,Benzoyl peroxide,,,,,,,,,,,,,Yes,S8
9ab8bd1c-d811-4814-8d95-430819b38387,94-58-6,94586,15529,94-58-6,Dihydrosafrole,Dihydrosafrole,,,Yes,"S4, S18",,,,,,,,,,
9ab8c567-531e-4e0e-b120-c0482bf5a56f,94-59-7,94597,15537,94-59-7,Safrole,Safrole,,,Yes,"S4, S14, S11, S16, S18",,,,,,,,,,
9ab8c11d-bdb1-4967-a731-4cd731736b21,94-74-6,94746,15644,94-74-6,Methoxone (MCPA),Methoxone,,,Yes,S18,,,,,,,Yes,S3,,
9ab8bab2-7bd6-4b73-85ee-5f320d55030d,94-75-7,94757,15651,94-75-7,"2,4-D","2,4-D",,,Yes,S18,,,,,Yes ,S7,Yes,S3,Yes,S8
9ab8badb-3a16-4850-af97-a190a1071295,94-80-4,94804,15685,94-80-4,"2,4-D butyl ester","2,4-D butyl ester",,,Yes,S18,,,,,,,Yes,S3,,
9ab8bacb-0f85-470b-9866-c58beb5754e7,94-82-6,94826,15701,94-82-6,"2,4-DB","2,4-DB",,,,,,,,,,,Yes,S3,,
9ab8c833-df37-4d58-849e-1af47ab22612,95-47-6,95476,16139,95-47-6,o-Xylene,o-Xylene,,,,,,,,,,,,,,
9ab8ba50-e374-4b15-9d4d-f85ab093a181,95-48-7,95487,16147,95-48-7,o-Cresol,o-Cresol,,,,,,,,,,,,,,
9ab8bb8e-400c-47ca-bbb5-c6202fc74a13,95-50-1,95501,16162,95-50-1,"1,2-Dichlorobenzene (o-Dichlorobenzene)","1,2-Dichlorobenzene",,,,,,,,,,,Yes,S3,,
9ab8c6ee-b84a-4412-8efa-ed14b9b3436a,95-53-4,95534,16196,95-53-4,o-Toluidine,o-Toluidine,,,Yes,"S4, S14,S11, S16, S19, S18",,,Yes ,S14,,,,,,
9ab8c419-c42f-4757-82cc-35dd5ec0ca22,95-54-5,95545,16204,95-54-5,"1,2-Phenylenediamine","1,2-Phenylenediamine",,,Yes ,"S14, S18",,,,,,,,,,
9ab8c7b1-6522-40a2-a710-2d36c000009f,95-63-6,95636,16261,95-63-6,"1,2,4-Trimethylbenzene","1,2,4-Trimethylbenzene",,,Yes ,S14 ,,,,,,,,,,
9ab8b9e6-c440-4dd6-9f6e-62f310341daa,95-69-2,95692,,95-69-2,p-Chloro-o-toluidine (4-Chloro-2-methylaniline),,,,Yes,"S4, S11, S16, S18, S19",,,,,,,,,,
9ab8bb34-7d31-44ad-ba9e-03a5d9642817,95-80-7,95807,16410,95-80-7,"2,4-Diaminotoluene (2,4-Toluenediamine)","2,4-Diaminotoluene",,,Yes,"S4, S14, S16, S18",,,,,,,Yes,S3,,
9ab8c778-aaeb-4d29-bba9-b24476ac489c,95-95-4,95954,16519,95-95-4,"2,4,5-Trichlorophenol","2,4,5-Trichlorophenol",,,,,,,,,,,Yes,S3,,
9ab8cf32-80c3-404c-9221-3f73698285f1,95144-12-0,95144120,,95144-12-0,"Poly(difluoromethylene), α-fluoro-ω-[2-(phosphonooxy)ethyl]-, ammonium salt",,,,,,,,,,,,,,,
9ab8be19-2f3f-4df2-87ff-31aa103cebcf,957-51-7,957517,,957-51-7,Diphenamid,,,,,,,,,,,,,,,
9ab8c5d1-ae23-43df-9b55-65e65af75f97,96-09-3,96093,,96-09-3,Styrene oxide,,,,Yes,"S4, S14,S16, S19, S18",,,,,,,Yes,S3,,
9ab8bb55-300c-4c83-8b18-97d55ceb6742,96-12-8,96128,16618,96-12-8,"1,2-Dibromo-3-chloropropane","1,2-Dibromo-3-chloropropane",,https://www.nj.gov/health/eoh/rtkweb/documents/fs/0595.pdf,Yes,"S4, S16, S18",Yes,S4,,,Yes ,S7 ,Yes,S3,,
9ab8c788-e557-4724-8590-2fe6df651725,96-18-4,96184,16675,96-18-4,"1,2,3-Trichloropropane","1,2,3-Trichloropropane",,https://www.nj.gov/health/eoh/rtkweb/documents/fs/1902.pdf,Yes ,"S14, S16, S19, S18",Yes,S14,,,,,Yes,S3,,
9ab8c13e-06bc-4853-a749-424697352a30,96-33-3,96333,16790,96-33-3,Methyl acrylate,Methyl acrylate,,https://www.nj.gov/health/eoh/rtkweb/documents/fs/1219.pdf,Yes,"S4, S14, S18",,,,,,,Yes,S3,,
9ab8bedc-213e-4174-b219-1e98b41a4bca,96-45-7,96457,16857,96-45-7,Ethylene thiourea,Ethylene thiourea,,https://www.nj.gov/health/eoh/rtkweb/documents/fs/0883.pdf,Yes,"S4,S11, S16, S18",Yes,"S4, S11, S14",,,,,Yes,S3,,
9ab8c63b-3f3a-45de-99fc-fd89c928e80f,0961-11-5,961115,75366,961-11-5,Tetrachlorvinphos,Tetrachlorvinphos,,https://www.nj.gov/health/eoh/rtkweb/documents/fs/1813.pdf,Yes,S18,,,,,,,,,,
9ab8bc61-70ef-4d70-bd31-3b33e2107bf8,97-23-4,97234,,97-23-4,Dichlorophene,,,,,,Yes,S4,,,,,Yes,S3,,
9ab8b88e-ecdf-4169-8da2-e15b81368c49,97-56-3,97563,,97-56-3,C.I. Solvent Yellow 3,,,,Yes,"S4, S14, S16, S18",,,,,,,,,,
9ab8d193-c6ec-4173-8d70-6b0fe2b477e3,97553-95-2,97553952,,97553-95-2,"Thiocyanic acid, γ-ω-perfluoro-C4-20-alkyl esters",,,,,,,,,,,,,,,
9ab8cc05-1761-4365-a6f2-b5a61ac73b8b,97659-47-7,97659477,,97659-47-7,"Alkenes, C8-14 α-, δ-ω-perfluoro",,,,,,,,,,,,,,,
9ab8b718-16b8-4fdb-b4fc-501129cde295,98-07-7,98077,17756,98-07-7,Benzoic trichloride (Benzotrichloride),Benzoic trichloride,,https://www.nj.gov/health/eoh/rtkweb/documents/fs/0212.pdf,Yes,"S4, S16, S18, S19",,,,,,,,,,
9ab8ba69-5a67-443e-92f7-e7c152930f95,98-82-8,98828,18309,98-82-8,Cumene,Cumene,,https://www.nj.gov/health/eoh/rtkweb/documents/fs/0542.pdf,Yes,"S4, S14,S11, S16, S18",,,Yes,S11,Yes,S7,Yes,S3,,
9ab8b5aa-c445-4c3e-8c4a-46a7664b7275,98-86-2,98862,18333,98-86-2,Acetophenone,Acetophenone,,https://www.nj.gov/health/eoh/rtkweb/documents/fs/2961.pdf,,,,,,,,,,,,
9ab8b6ef-0cf0-426a-aa35-47b3ff01998f,98-87-3,98873,18341,98-87-3,Benzal chloride,Benzal chloride,,https://www.nj.gov/health/eoh/rtkweb/documents/fs/0195.pdf,Yes,S19,,,,,,,,,,
9ab8b720-344f-4b6b-9217-a2a44d7a88da,98-88-4,98884,18358,98-88-4,Benzoyl chloride,Benzoyl chloride,,https://www.nj.gov/health/eoh/rtkweb/documents/fs/0214.pdf,Yes,S19,,,,,,,,,Yes,S8
9ab8c28b-c02a-4eb2-a120-bbd3cf1c4db1,98-95-3,98953,18408,98-95-3,Nitrobenzene,Nitrobenzene,,https://www.nj.gov/health/eoh/rtkweb/documents/fs/1361.pdf,Yes,"S4, S16, S18",Yes,"S4, S14",,,Yes ,S7,Yes,S3,Yes,S8
9ab8b845-f533-4146-a742-e59beeea6046,989-38-8,989388,,989-38-8,C.I. Basic Red 1,,,,,,Yes ,S14 ,Yes ,S14 ,,,,,,
9ab8bb7d-f3b9-4c6b-9f18-b2090867e29a,99-30-9,99309,,99-30-9,Dichloran,,,,,,,,,,,,,,,
9ab8c33e-a38b-4db6-99b2-b73f4782f353,99-55-8,99558,18754,99-55-8,5-Nitro-o-toluidine (2-Methyl-5-nitroaniline),5-Nitro-o-toluidine,,https://nj.gov/health/eoh/rtkweb/documents/fs/1444.pdf,,,,,,,,,,,,
9ab8c27b-6693-450b-9a95-17de3529cc23,99-59-2,99592,,99-59-2,5-Nitro-o-anisidine (2-Methoxy-5-nitroaniline),,,https://nj.gov/health/eoh/rtkweb/documents/fs/1388.pdf,,,,,,,,,,,,
9ab8bdbf-6e59-44eb-875d-840f69fea5b6,99-65-0,99650,18846,99-65-0,m-Dinitrobenzene,m-Dinitrobenzene,,https://nj.gov/health/eoh/rtkweb/documents/fs/0777.pdf,,,Yes,S4,,,,,Yes,S3,,
9ac7c5b8-9a2a-41e3-a5ee-53aa2ae450a3,MIXTURE,,,MIXTURE,,Mixture,,,,,,,,,,,,,,
9ab8c85c-fec2-41ad-8cd9-b2a57daa0fa4,N010,N010,649921,N010,Antimony compounds,Antimony  And Antimony Compounds,,,,,,,,,,,,,,
9ab8c864-a3b8-4c06-8b8f-7160115a6b2b,N020,N020,649418,N020,Arsenic compounds,Arsenic compounds,,,Yes,S18,,,,,,,,,,
9ab8c86c-49af-4430-9942-125993f79902,N040,N040,649426,N040,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),,,,,,,,,,,,,,
9ab8c873-ee64-45e0-b79b-da1635565ea5,N050,N050,649947,N050,Beryllium compounds,Beryllium  And Beryllium Compounds,,,Yes,S18,,,,,,,,,,
9ab8c87b-95ac-4e9d-a00d-174fc8ea6354,N078,N078,649954,N078,Cadmium compounds,Cadmium  And Cadmium Compounds,,,Yes,S18,,,,,,,,,,
9ab8c883-3b08-45e7-867e-e711f94f5256,N084,N084,650291,N084,Chlorophenols,Chlorophenols,,,Yes,S18,,,,,,,,,,
9ab8c88a-ddc7-4e1e-88fb-8fea6bec7f9b,N090,N090,649475,N090,"Chromium compounds (except for chromite ore mined in the Transvaal Region of South Africa and the unreacted ore component of the chromite ore processing residue (COPR). COPR is the solid waste remaining after aqueous extraction of oxidized chromite ore that has been combined with soda ash and kiln roasted at approximately 2,000 oF.)",Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region),,,,,,,,,,,,,,
9ab8c892-8841-4f8b-8bc6-1384456801ef,N096,N096,649970,N096,Cobalt compounds,Cobalt  And Cobalt Compounds,,,Yes,S18,,,,,,,,,,
9ab8c89a-329a-4216-9b6a-ec3ebcf922f8,N100,N100,649491,N100,"Copper compounds (this category does not include copper phthalocyanine compounds that are substituted with only hydrogen, and/or chlorine, and/or bromine.)",Copper  And Copper Compounds,,,,,,,,,,,,,,
9ab8c8a1-e2c5-470a-99ae-fc11879a5c1f,N106,N106,649988,N106,Cyanide compounds,Cyanide compounds,,,,,,,,,Yes ,S7 ,,,,
9ab8c8a9-87ba-4ecb-8692-4e21d6232c49,N120,N120,649715,N120,Diisocyanates (includes the 20 compounds below),Diisocyanates,,,,,,,,,,,,,,
9ab8c954-05a5-4b92-9a8c-313fa9209879,N150,N150,755371,N150,Dioxin and dioxin-like compounds (Manufacturing; and the processing or otherwise use of dioxin and dioxin like compounds if the dioxin and dioxin like compounds are present as contaminants in a chemical and if they were created during the manufacturing of that chemical.)(includes the 17 compounds below),Dioxin and dioxin-like compounds,,,,,,,,,,,,,,
9ab8c9e6-0a19-476f-aaee-12ae17bf562c,N171,N171,649889,N171,"Ethylenebisdithiocarbamic acid, salts and esters","Ethylenebisdithiocarbamic acid, salts and esters",,,,,,,,,,,,,,
9ab8c9ed-b895-4ce0-9be0-e01e9728d263,N230,N230,649541,N230,Certain glycol ethers,Certain glycol ethers,,,,,,,,,,,,,,
9ab8c9f5-6474-4226-ae85-5991f211ad29,N270,N270,1827615,N270,Hexabromocyclododecane (includes the 2 compounds below),Hexabromocyclododecane,,,,,,,,,,,,,,
9ab8ca0d-45b5-4030-b500-33909196fd4d,N420,N420,650002,N420,Lead compounds,Lead compounds,,,Yes,S18,,,,,Yes ,S7 ,,,,
9ab8ca14-ea56-4a43-90aa-760a5614be94,N450,N450,650010,N450,Manganese compounds,Manganese compounds,,,,,,,,,,,,,,
9ab8ca1c-9740-41a6-9a02-c50d5a32b762,N458,N458,650028,N458,Mercury compounds,Mercury  And Mercury Compounds,,,,,,,,,,,,,,
9ab8ca24-465b-462b-9566-cf116977e5c3,N495,N495,650036,N495,Nickel compounds,Nickel  And Nickel Compounds,,,Yes,S18,,,,,,,,,,
9ab8ca2b-f2a3-4064-b973-557f2fb48a24,N503,N503,649897,N503,Nicotine and salts,Nicotine and salts,,,,,,,,,Yes ,S7 ,,,,
9ab8ca33-9b1e-42f1-be49-1c4f71d950c0,N511,N511,649616,N511,Nitrate compounds (water dissociable; reportable only when in aqueous solution),Nitrate compounds (water dissociable; reportable only when in aqueous solution),,,,,,,,,,,,,,
9ab8ca3b-40ca-448f-b1c9-37d06651ddc8,N530,N530,1827619,N530,Nonylphenol (includes the 6 compounds below),Nonylphenol,,,,,,,,,,,,,,
